id_item_pedido,id_pedido,id_produto,quantidade,preco_unitario_venda
6930,1278,87,7.00,70.27
6931,1278,179,6.00,67.33
6932,1278,16,8.00,108.18
6933,1278,92,1.00,95.54
6934,1278,200,8.00,42.11
6935,1279,175,1.00,39.77
6936,1279,90,2.00,45.99
6937,1280,47,4.00,92.50
6938,1280,2,1.00,100.64
6939,1280,15,3.00,42.70
6940,1280,51,4.00,109.57
6941,1280,27,6.00,52.77
6942,1280,50,7.00,45.83
6943,1280,111,8.00,77.61
6944,1280,42,8.00,132.84
6945,1280,196,8.00,108.34
6946,1280,138,3.00,98.96
6947,1281,112,3.00,17.72
6948,1281,78,4.00,113.51
6949,1282,72,5.00,136.86
6950,1282,71,4.00,51.00
6951,1282,99,6.00,40.93
6952,1282,43,5.00,140.33
6953,1282,121,7.00,80.40
6954,1283,169,3.00,143.39
6955,1283,101,10.00,120.64
6956,1283,199,3.00,120.75
6957,1283,70,10.00,170.91
6958,1283,129,4.00,59.27
6959,1283,9,1.00,78.00
6960,1283,13,3.00,62.36
6961,1284,26,2.00,57.85
6962,1284,124,6.00,92.50
6963,1284,131,8.00,141.91
6964,1284,170,10.00,111.55
6965,1284,39,2.00,126.24
6966,1285,89,7.00,149.08
6967,1285,16,4.00,108.18
6968,1285,112,8.00,17.72
6969,1285,175,3.00,39.77
6970,1285,116,2.00,114.40
6971,1285,15,9.00,42.70
6972,1285,41,4.00,75.31
6973,1285,43,10.00,140.33
6974,1285,36,10.00,179.83
6975,1286,108,8.00,128.36
6976,1286,14,2.00,14.07
6977,1286,84,8.00,135.68
6978,1286,66,5.00,88.37
6979,1286,92,9.00,95.54
6980,1286,142,1.00,82.31
6981,1286,70,5.00,170.91
6982,1287,46,6.00,170.17
6983,1287,55,7.00,104.34
6984,1288,49,10.00,18.46
6985,1289,185,2.00,81.48
6986,1289,170,9.00,111.55
6987,1289,168,6.00,183.04
6988,1289,54,7.00,80.27
6989,1289,113,8.00,81.42
6990,1289,61,2.00,62.49
6991,1289,143,2.00,19.36
6992,1289,167,6.00,102.76
6993,1289,74,2.00,155.78
6994,1290,198,7.00,18.04
6995,1290,50,3.00,45.83
6996,1290,153,10.00,109.35
6997,1290,59,8.00,34.40
6998,1290,137,3.00,19.46
6999,1291,57,6.00,17.10
7000,1291,179,9.00,67.33
7001,1291,89,8.00,149.08
7002,1292,184,9.00,83.48
7003,1292,59,1.00,34.40
7004,1292,74,7.00,155.78
7005,1292,60,5.00,86.26
7006,1292,74,5.00,155.78
7007,1292,59,1.00,34.40
7008,1293,134,9.00,73.35
7009,1293,23,2.00,144.07
7010,1293,35,6.00,151.38
7011,1293,52,7.00,126.99
7012,1293,69,9.00,144.63
7013,1293,33,3.00,49.20
7014,1294,82,5.00,74.55
7015,1294,165,9.00,29.37
7016,1294,196,3.00,108.34
7017,1294,37,3.00,77.22
7018,1294,132,6.00,70.90
7019,1294,172,6.00,124.10
7020,1294,70,10.00,170.91
7021,1294,179,5.00,67.33
7022,1294,158,5.00,64.90
7023,1295,31,4.00,95.56
7024,1295,44,1.00,146.83
7025,1295,151,6.00,66.54
7026,1295,65,1.00,36.90
7027,1295,78,8.00,113.51
7028,1295,82,10.00,74.55
7029,1295,64,9.00,46.97
7030,1295,74,3.00,155.78
7031,1295,26,10.00,57.85
7032,1296,169,6.00,143.39
7033,1296,77,2.00,121.19
7034,1296,137,10.00,19.46
7035,1296,102,9.00,143.32
7036,1296,102,2.00,143.32
7037,1296,13,10.00,62.36
7038,1297,194,10.00,50.00
7039,1297,150,10.00,82.67
7040,1297,105,8.00,115.16
7041,1297,41,8.00,75.31
7042,1297,31,6.00,95.56
7043,1297,15,9.00,42.70
7044,1297,194,4.00,50.00
7045,1297,142,6.00,82.31
7046,1297,144,9.00,89.66
7047,1297,57,8.00,17.10
7048,1298,39,2.00,126.24
7049,1298,68,2.00,24.01
7050,1298,133,10.00,85.25
7051,1298,107,10.00,140.95
7052,1298,39,1.00,126.24
7053,1298,168,10.00,183.04
7054,1298,35,1.00,151.38
7055,1298,150,6.00,82.67
7056,1298,130,6.00,82.53
7057,1298,121,5.00,80.40
7058,1299,92,8.00,95.54
7059,1299,41,9.00,75.31
7060,1300,172,5.00,124.10
7061,1300,111,5.00,77.61
7062,1300,157,5.00,139.76
7063,1300,185,3.00,81.48
7064,1300,98,7.00,94.54
7065,1300,183,6.00,88.05
7066,1300,187,1.00,97.73
7067,1300,100,4.00,89.92
7068,1300,18,5.00,109.86
7069,1300,28,3.00,118.54
7070,1301,108,8.00,128.36
7071,1301,59,2.00,34.40
7072,1301,154,5.00,43.67
7073,1301,193,5.00,44.06
7074,1302,105,6.00,115.16
7075,1303,199,7.00,120.75
7076,1303,45,2.00,104.12
7077,1304,176,1.00,99.69
7078,1304,86,1.00,103.76
7079,1304,34,6.00,120.11
7080,1304,67,10.00,65.55
7081,1304,164,3.00,155.40
7082,1305,189,4.00,106.63
7083,1305,149,8.00,21.84
7084,1305,132,10.00,70.90
7085,1305,168,4.00,183.04
7086,1305,2,2.00,100.64
7087,1305,127,8.00,106.10
7088,1305,186,4.00,33.39
7089,1305,181,6.00,132.60
7090,1306,67,7.00,65.55
7091,1306,74,9.00,155.78
7092,1306,196,5.00,108.34
7093,1306,53,10.00,39.61
7094,1306,37,10.00,77.22
7095,1306,28,9.00,118.54
7096,1306,200,4.00,42.11
7097,1306,148,7.00,57.69
7098,1306,197,1.00,94.75
7099,1306,18,5.00,109.86
7100,1307,122,3.00,27.75
7101,1307,136,5.00,17.95
7102,1307,84,7.00,135.68
7103,1307,168,4.00,183.04
7104,1307,26,7.00,57.85
7105,1307,183,6.00,88.05
7106,1307,41,3.00,75.31
7107,1307,122,4.00,27.75
7108,1307,149,8.00,21.84
7109,1307,120,8.00,27.57
7110,1308,1,7.00,59.67
7111,1308,93,3.00,141.70
7112,1308,161,4.00,91.68
7113,1308,21,6.00,153.55
7114,1308,138,7.00,98.96
7115,1309,191,8.00,30.62
7116,1309,8,9.00,76.10
7117,1309,23,1.00,144.07
7118,1309,161,10.00,91.68
7119,1310,130,4.00,82.53
7120,1310,142,6.00,82.31
7121,1310,122,4.00,27.75
7122,1310,26,5.00,57.85
7123,1310,197,5.00,94.75
7124,1310,108,2.00,128.36
7125,1310,71,2.00,51.00
7126,1311,15,8.00,42.70
7127,1311,83,9.00,102.48
7128,1311,48,6.00,69.95
7129,1312,110,1.00,76.77
7130,1312,72,8.00,136.86
7131,1312,172,10.00,124.10
7132,1312,22,8.00,43.36
7133,1312,63,4.00,93.65
7134,1312,192,7.00,56.35
7135,1313,147,7.00,76.74
7136,1313,53,3.00,39.61
7137,1313,84,4.00,135.68
7138,1313,116,8.00,114.40
7139,1314,12,10.00,164.13
7140,1314,154,9.00,43.67
7141,1315,31,1.00,95.56
7142,1315,125,1.00,108.94
7143,1315,85,10.00,111.09
7144,1315,90,5.00,45.99
7145,1315,142,4.00,82.31
7146,1315,85,2.00,111.09
7147,1316,175,5.00,39.77
7148,1316,136,1.00,17.95
7149,1316,4,1.00,166.69
7150,1316,49,1.00,18.46
7151,1316,84,1.00,135.68
7152,1316,160,10.00,144.77
7153,1316,74,10.00,155.78
7154,1317,195,9.00,32.07
7155,1317,99,9.00,40.93
7156,1317,126,7.00,71.94
7157,1317,105,6.00,115.16
7158,1318,15,10.00,42.70
7159,1318,146,7.00,110.74
7160,1318,37,9.00,77.22
7161,1318,187,10.00,97.73
7162,1318,22,6.00,43.36
7163,1319,42,8.00,132.84
7164,1320,136,10.00,17.95
7165,1320,118,2.00,88.30
7166,1320,9,8.00,78.00
7167,1320,115,7.00,18.18
7168,1320,102,6.00,143.32
7169,1320,94,6.00,71.73
7170,1320,66,10.00,88.37
7171,1320,2,1.00,100.64
7172,1320,42,9.00,132.84
7173,1321,94,6.00,71.73
7174,1321,101,8.00,120.64
7175,1321,73,5.00,55.51
7176,1322,30,5.00,66.44
7177,1322,156,6.00,168.13
7178,1322,96,8.00,23.96
7179,1322,16,3.00,108.18
7180,1322,37,1.00,77.22
7181,1322,145,5.00,156.94
7182,1322,29,4.00,150.77
7183,1322,46,2.00,170.17
7184,1323,96,6.00,23.96
7185,1323,51,7.00,109.57
7186,1323,112,9.00,17.72
7187,1324,146,10.00,110.74
7188,1324,158,10.00,64.90
7189,1324,88,4.00,131.78
7190,1324,47,3.00,92.50
7191,1324,87,5.00,70.27
7192,1324,37,5.00,77.22
7193,1325,117,4.00,170.41
7194,1325,52,1.00,126.99
7195,1325,126,10.00,71.94
7196,1325,127,5.00,106.10
7197,1325,77,6.00,121.19
7198,1325,116,3.00,114.40
7199,1325,98,8.00,94.54
7200,1325,11,2.00,132.19
7201,1325,134,9.00,73.35
7202,1326,162,10.00,136.96
7203,1326,117,10.00,170.41
7204,1326,160,3.00,144.77
7205,1326,184,9.00,83.48
7206,1327,36,2.00,179.83
7207,1327,61,1.00,62.49
7208,1327,37,9.00,77.22
7209,1328,133,9.00,85.25
7210,1328,76,3.00,78.39
7211,1328,49,4.00,18.46
7212,1328,43,9.00,140.33
7213,1328,162,4.00,136.96
7214,1329,170,1.00,111.55
7215,1330,93,5.00,141.70
7216,1330,180,2.00,167.43
7217,1330,190,4.00,176.93
7218,1330,177,4.00,59.94
7219,1330,53,2.00,39.61
7220,1330,11,8.00,132.19
7221,1330,128,10.00,120.44
7222,1331,15,7.00,42.70
7223,1331,190,9.00,176.93
7224,1331,78,4.00,113.51
7225,1331,165,10.00,29.37
7226,1331,26,9.00,57.85
7227,1331,9,6.00,78.00
7228,1332,46,10.00,170.17
7229,1333,158,7.00,64.90
7230,1334,120,7.00,27.57
7231,1334,108,7.00,128.36
7232,1334,157,9.00,139.76
7233,1334,8,6.00,76.10
7234,1334,131,6.00,141.91
7235,1335,30,10.00,66.44
7236,1335,87,3.00,70.27
7237,1335,185,9.00,81.48
7238,1336,82,10.00,74.55
7239,1336,77,2.00,121.19
7240,1336,116,5.00,114.40
7241,1336,103,3.00,143.13
7242,1337,48,3.00,69.95
7243,1337,137,6.00,19.46
7244,1337,165,4.00,29.37
7245,1337,98,3.00,94.54
7246,1338,131,2.00,141.91
7247,1338,170,8.00,111.55
7248,1338,41,8.00,75.31
7249,1338,41,8.00,75.31
7250,1338,15,2.00,42.70
7251,1338,100,1.00,89.92
7252,1338,172,1.00,124.10
7253,1339,13,1.00,62.36
7254,1340,67,7.00,65.55
7255,1340,85,1.00,111.09
7256,1340,4,10.00,166.69
7257,1340,112,1.00,17.72
7258,1340,89,2.00,149.08
7259,1340,78,6.00,113.51
7260,1340,71,3.00,51.00
7261,1340,53,6.00,39.61
7262,1340,167,6.00,102.76
7263,1340,85,4.00,111.09
7264,1341,147,8.00,76.74
7265,1341,107,5.00,140.95
7266,1341,100,3.00,89.92
7267,1341,140,8.00,160.58
7268,1341,149,5.00,21.84
7269,1341,171,1.00,83.11
7270,1341,99,5.00,40.93
7271,1341,138,2.00,98.96
7272,1341,131,9.00,141.91
7273,1341,43,6.00,140.33
7274,1342,29,2.00,150.77
7275,1342,57,10.00,17.10
7276,1342,12,4.00,164.13
7277,1342,122,10.00,27.75
7278,1342,192,10.00,56.35
7279,1342,145,9.00,156.94
7280,1343,160,5.00,144.77
7281,1343,195,5.00,32.07
7282,1343,56,1.00,44.83
7283,1343,109,5.00,31.42
7284,1343,168,7.00,183.04
7285,1343,198,9.00,18.04
7286,1344,59,3.00,34.40
7287,1345,179,2.00,67.33
7288,1345,173,10.00,51.09
7289,1345,72,9.00,136.86
7290,1345,4,7.00,166.69
7291,1345,28,8.00,118.54
7292,1346,109,7.00,31.42
7293,1347,31,1.00,95.56
7294,1347,119,10.00,82.28
7295,1347,170,5.00,111.55
7296,1347,161,7.00,91.68
7297,1347,123,3.00,80.89
7298,1347,81,3.00,117.84
7299,1347,36,1.00,179.83
7300,1347,153,7.00,109.35
7301,1347,184,7.00,83.48
7302,1347,106,7.00,17.25
7303,1348,40,7.00,14.12
7304,1348,100,7.00,89.92
7305,1348,131,4.00,141.91
7306,1348,185,5.00,81.48
7307,1348,134,9.00,73.35
7308,1348,69,2.00,144.63
7309,1348,99,2.00,40.93
7310,1348,62,1.00,81.68
7311,1349,57,9.00,17.10
7312,1349,38,6.00,107.79
7313,1349,3,6.00,95.53
7314,1349,105,1.00,115.16
7315,1349,171,1.00,83.11
7316,1349,91,3.00,30.96
7317,1349,181,8.00,132.60
7318,1349,27,4.00,52.77
7319,1349,77,9.00,121.19
7320,1350,129,5.00,59.27
7321,1350,54,1.00,80.27
7322,1350,63,5.00,93.65
7323,1351,162,8.00,136.96
7324,1351,45,10.00,104.12
7325,1351,199,2.00,120.75
7326,1351,176,9.00,99.69
7327,1351,137,9.00,19.46
7328,1352,185,1.00,81.48
7329,1352,52,3.00,126.99
7330,1352,117,1.00,170.41
7331,1352,144,4.00,89.66
7332,1352,76,10.00,78.39
7333,1352,156,10.00,168.13
7334,1352,68,9.00,24.01
7335,1352,86,5.00,103.76
7336,1352,11,9.00,132.19
7337,1353,41,8.00,75.31
7338,1354,81,1.00,117.84
7339,1354,50,10.00,45.83
7340,1354,16,6.00,108.18
7341,1354,54,9.00,80.27
7342,1355,6,2.00,158.61
7343,1355,96,1.00,23.96
7344,1355,170,1.00,111.55
7345,1355,156,8.00,168.13
7346,1356,38,6.00,107.79
7347,1356,4,6.00,166.69
7348,1356,138,8.00,98.96
7349,1356,186,3.00,33.39
7350,1356,79,3.00,82.45
7351,1356,21,8.00,153.55
7352,1356,86,9.00,103.76
7353,1356,39,3.00,126.24
7354,1356,159,2.00,99.26
7355,1357,98,1.00,94.54
7356,1357,163,10.00,59.03
7357,1357,20,8.00,129.88
7358,1357,97,2.00,41.83
7359,1357,67,2.00,65.55
7360,1357,196,3.00,108.34
7361,1357,110,9.00,76.77
7362,1357,133,8.00,85.25
7363,1358,9,3.00,78.00
7364,1358,50,5.00,45.83
7365,1358,75,6.00,70.30
7366,1358,163,4.00,59.03
7367,1358,16,5.00,108.18
7368,1358,32,4.00,81.69
7369,1358,56,4.00,44.83
7370,1359,71,3.00,51.00
7371,1359,24,9.00,169.69
7372,1360,60,8.00,86.26
7373,1360,170,10.00,111.55
7374,1360,89,3.00,149.08
7375,1360,158,3.00,64.90
7376,1360,197,2.00,94.75
7377,1360,112,5.00,17.72
7378,1360,159,5.00,99.26
7379,1360,3,7.00,95.53
7380,1360,14,5.00,14.07
7381,1360,37,5.00,77.22
7382,1361,45,10.00,104.12
7383,1361,27,8.00,52.77
7384,1361,104,3.00,17.81
7385,1361,119,3.00,82.28
7386,1361,126,4.00,71.94
7387,1361,126,3.00,71.94
7388,1361,48,6.00,69.95
7389,1361,173,8.00,51.09
7390,1362,49,5.00,18.46
7391,1362,123,7.00,80.89
7392,1362,98,5.00,94.54
7393,1362,155,6.00,120.94
7394,1362,61,10.00,62.49
7395,1362,163,3.00,59.03
7396,1362,143,9.00,19.36
7397,1362,50,6.00,45.83
7398,1362,51,5.00,109.57
7399,1362,118,6.00,88.30
7400,1363,40,5.00,14.12
7401,1363,98,2.00,94.54
7402,1364,43,1.00,140.33
7403,1364,85,1.00,111.09
7404,1364,28,5.00,118.54
7405,1364,156,6.00,168.13
7406,1364,113,1.00,81.42
7407,1364,145,4.00,156.94
7408,1364,136,3.00,17.95
7409,1365,123,3.00,80.89
7410,1365,99,7.00,40.93
7411,1365,173,4.00,51.09
7412,1366,40,10.00,14.12
7413,1367,125,10.00,108.94
7414,1368,72,1.00,136.86
7415,1368,42,9.00,132.84
7416,1368,144,10.00,89.66
7417,1368,156,10.00,168.13
7418,1368,60,8.00,86.26
7419,1368,132,2.00,70.90
7420,1368,170,8.00,111.55
7421,1368,34,7.00,120.11
7422,1368,120,2.00,27.57
7423,1368,175,10.00,39.77
7424,1369,9,4.00,78.00
7425,1369,162,9.00,136.96
7426,1369,189,1.00,106.63
7427,1369,126,9.00,71.94
7428,1369,94,8.00,71.73
7429,1369,46,10.00,170.17
7430,1369,21,7.00,153.55
7431,1369,178,6.00,130.29
7432,1369,182,1.00,73.62
7433,1369,65,6.00,36.90
7434,1370,29,7.00,150.77
7435,1370,197,9.00,94.75
7436,1370,82,5.00,74.55
7437,1370,177,2.00,59.94
7438,1370,13,9.00,62.36
7439,1370,55,7.00,104.34
7440,1370,115,9.00,18.18
7441,1371,63,2.00,93.65
7442,1371,157,5.00,139.76
7443,1371,2,7.00,100.64
7444,1371,30,9.00,66.44
7445,1371,151,3.00,66.54
7446,1371,190,1.00,176.93
7447,1371,49,2.00,18.46
7448,1371,24,1.00,169.69
7449,1371,12,1.00,164.13
7450,1372,2,8.00,100.64
7451,1372,115,8.00,18.18
7452,1372,160,9.00,144.77
7453,1372,193,3.00,44.06
7454,1372,33,2.00,49.20
7455,1372,81,5.00,117.84
7456,1372,33,4.00,49.20
7457,1372,93,2.00,141.70
7458,1373,167,2.00,102.76
7459,1373,98,9.00,94.54
7460,1373,160,5.00,144.77
7461,1373,148,5.00,57.69
7462,1374,173,3.00,51.09
7463,1375,82,10.00,74.55
7464,1375,63,9.00,93.65
7465,1375,62,10.00,81.68
7466,1375,6,2.00,158.61
7467,1376,141,5.00,36.25
7468,1376,70,3.00,170.91
7469,1376,65,8.00,36.90
7470,1376,192,5.00,56.35
7471,1377,153,3.00,109.35
7472,1377,145,10.00,156.94
7473,1377,165,2.00,29.37
7474,1377,31,4.00,95.56
7475,1377,97,3.00,41.83
7476,1377,160,3.00,144.77
7477,1378,122,8.00,27.75
7478,1378,140,4.00,160.58
7479,1378,156,8.00,168.13
7480,1378,101,3.00,120.64
7481,1378,108,1.00,128.36
7482,1378,130,1.00,82.53
7483,1378,105,4.00,115.16
7484,1378,23,6.00,144.07
7485,1379,199,8.00,120.75
7486,1379,159,8.00,99.26
7487,1379,28,6.00,118.54
7488,1379,99,8.00,40.93
7489,1379,19,4.00,109.84
7490,1380,91,1.00,30.96
7491,1381,92,8.00,95.54
7492,1381,64,4.00,46.97
7493,1381,186,5.00,33.39
7494,1381,145,2.00,156.94
7495,1381,74,6.00,155.78
7496,1381,103,10.00,143.13
7497,1382,38,5.00,107.79
7498,1382,143,2.00,19.36
7499,1382,169,7.00,143.39
7500,1382,116,1.00,114.40
7501,1382,81,10.00,117.84
7502,1383,126,2.00,71.94
7503,1383,141,2.00,36.25
7504,1383,151,3.00,66.54
7505,1383,193,1.00,44.06
7506,1384,2,3.00,100.64
7507,1384,23,9.00,144.07
7508,1384,22,9.00,43.36
7509,1384,12,7.00,164.13
7510,1384,24,7.00,169.69
7511,1384,133,6.00,85.25
7512,1384,118,4.00,88.30
7513,1384,40,9.00,14.12
7514,1384,97,10.00,41.83
7515,1384,75,10.00,70.30
7516,1385,101,9.00,120.64
7517,1385,185,10.00,81.48
7518,1385,3,2.00,95.53
7519,1385,180,10.00,167.43
7520,1385,190,10.00,176.93
7521,1385,189,9.00,106.63
7522,1385,75,4.00,70.30
7523,1385,116,9.00,114.40
7524,1385,119,4.00,82.28
7525,1386,6,1.00,158.61
7526,1386,78,7.00,113.51
7527,1386,16,5.00,108.18
7528,1386,192,5.00,56.35
7529,1386,113,4.00,81.42
7530,1386,6,2.00,158.61
7531,1386,95,1.00,146.31
7532,1387,197,1.00,94.75
7533,1387,68,6.00,24.01
7534,1387,119,4.00,82.28
7535,1387,41,9.00,75.31
7536,1387,95,10.00,146.31
7537,1387,36,2.00,179.83
7538,1387,16,1.00,108.18
7539,1388,106,4.00,17.25
7540,1389,179,6.00,67.33
7541,1389,194,3.00,50.00
7542,1389,63,9.00,93.65
7543,1389,40,6.00,14.12
7544,1390,88,9.00,131.78
7545,1390,154,4.00,43.67
7546,1390,125,10.00,108.94
7547,1390,192,9.00,56.35
7548,1390,106,1.00,17.25
7549,1391,103,8.00,143.13
7550,1391,77,6.00,121.19
7551,1391,126,5.00,71.94
7552,1391,100,1.00,89.92
7553,1391,155,8.00,120.94
7554,1391,41,9.00,75.31
7555,1392,168,9.00,183.04
7556,1392,124,7.00,92.50
7557,1392,41,2.00,75.31
7558,1392,62,10.00,81.68
7559,1392,197,10.00,94.75
7560,1392,177,6.00,59.94
7561,1392,188,2.00,36.87
7562,1392,168,8.00,183.04
7563,1393,81,8.00,117.84
7564,1393,97,2.00,41.83
7565,1393,99,10.00,40.93
7566,1393,6,5.00,158.61
7567,1393,22,3.00,43.36
7568,1393,161,4.00,91.68
7569,1393,59,5.00,34.40
7570,1393,68,4.00,24.01
7571,1394,112,8.00,17.72
7572,1395,127,4.00,106.10
7573,1395,133,4.00,85.25
7574,1395,181,4.00,132.60
7575,1395,43,10.00,140.33
7576,1395,175,7.00,39.77
7577,1395,129,3.00,59.27
7578,1395,83,3.00,102.48
7579,1396,78,6.00,113.51
7580,1396,103,10.00,143.13
7581,1396,42,3.00,132.84
7582,1396,79,4.00,82.45
7583,1396,109,7.00,31.42
7584,1396,163,10.00,59.03
7585,1396,101,6.00,120.64
7586,1396,54,7.00,80.27
7587,1396,106,7.00,17.25
7588,1397,57,8.00,17.10
7589,1397,1,8.00,59.67
7590,1397,107,6.00,140.95
7591,1397,9,7.00,78.00
7592,1397,9,4.00,78.00
7593,1397,89,3.00,149.08
7594,1397,198,2.00,18.04
7595,1397,164,7.00,155.40
7596,1397,136,6.00,17.95
7597,1398,184,7.00,83.48
7598,1398,88,3.00,131.78
7599,1398,7,4.00,60.61
7600,1398,140,4.00,160.58
7601,1399,57,5.00,17.10
7602,1400,108,10.00,128.36
7603,1400,183,9.00,88.05
7604,1400,108,2.00,128.36
7605,1400,1,7.00,59.67
7606,1400,46,2.00,170.17
7607,1400,51,7.00,109.57
7608,1400,146,6.00,110.74
7609,1400,114,2.00,175.85
7610,1400,38,5.00,107.79
7611,1400,104,4.00,17.81
7612,1401,198,8.00,18.04
7613,1402,138,6.00,98.96
7614,1402,98,10.00,94.54
7615,1402,12,6.00,164.13
7616,1402,144,9.00,89.66
7617,1402,18,9.00,109.86
7618,1402,38,3.00,107.79
7619,1402,151,10.00,66.54
7620,1403,179,10.00,67.33
7621,1403,28,8.00,118.54
7622,1403,106,3.00,17.25
7623,1403,169,4.00,143.39
7624,1403,51,2.00,109.57
7625,1403,43,5.00,140.33
7626,1404,127,6.00,106.10
7627,1404,152,2.00,103.32
7628,1404,135,8.00,69.08
7629,1404,190,4.00,176.93
7630,1404,194,8.00,50.00
7631,1404,179,2.00,67.33
7632,1404,45,6.00,104.12
7633,1404,44,4.00,146.83
7634,1404,18,5.00,109.86
7635,1405,49,4.00,18.46
7636,1405,2,1.00,100.64
7637,1405,4,1.00,166.69
7638,1406,143,2.00,19.36
7639,1406,95,1.00,146.31
7640,1406,119,10.00,82.28
7641,1406,194,10.00,50.00
7642,1406,9,3.00,78.00
7643,1406,24,9.00,169.69
7644,1406,169,8.00,143.39
7645,1406,198,9.00,18.04
7646,1406,27,3.00,52.77
7647,1407,62,6.00,81.68
7648,1407,164,5.00,155.40
7649,1407,152,5.00,103.32
7650,1407,4,8.00,166.69
7651,1407,114,7.00,175.85
7652,1407,126,2.00,71.94
7653,1407,153,5.00,109.35
7654,1408,157,7.00,139.76
7655,1408,30,7.00,66.44
7656,1408,147,8.00,76.74
7657,1408,112,6.00,17.72
7658,1408,6,6.00,158.61
7659,1409,134,1.00,73.35
7660,1409,80,8.00,71.15
7661,1409,103,4.00,143.13
7662,1409,27,7.00,52.77
7663,1409,178,5.00,130.29
7664,1410,11,4.00,132.19
7665,1410,142,5.00,82.31
7666,1410,198,7.00,18.04
7667,1410,71,8.00,51.00
7668,1410,168,9.00,183.04
7669,1410,144,1.00,89.66
7670,1410,30,6.00,66.44
7671,1411,159,9.00,99.26
7672,1412,61,9.00,62.49
7673,1412,96,8.00,23.96
7674,1412,70,5.00,170.91
7675,1412,59,1.00,34.40
7676,1412,90,1.00,45.99
7677,1412,170,2.00,111.55
7678,1412,11,10.00,132.19
7679,1412,71,1.00,51.00
7680,1412,45,10.00,104.12
7681,1413,25,6.00,50.94
7682,1413,81,4.00,117.84
7683,1413,116,9.00,114.40
7684,1413,75,4.00,70.30
7685,1414,145,8.00,156.94
7686,1414,122,8.00,27.75
7687,1414,13,10.00,62.36
7688,1414,134,5.00,73.35
7689,1414,23,3.00,144.07
7690,1414,22,7.00,43.36
7691,1414,7,2.00,60.61
7692,1414,141,1.00,36.25
7693,1414,4,1.00,166.69
7694,1414,6,1.00,158.61
7695,1415,166,5.00,145.42
7696,1415,154,5.00,43.67
7697,1415,31,3.00,95.56
7698,1415,1,2.00,59.67
7699,1415,127,8.00,106.10
7700,1415,197,6.00,94.75
7701,1416,16,3.00,108.18
7702,1416,173,7.00,51.09
7703,1416,141,6.00,36.25
7704,1416,121,4.00,80.40
7705,1416,22,4.00,43.36
7706,1416,119,9.00,82.28
7707,1416,61,1.00,62.49
7708,1416,82,9.00,74.55
7709,1417,103,6.00,143.13
7710,1417,19,9.00,109.84
7711,1417,33,2.00,49.20
7712,1417,55,10.00,104.34
7713,1417,141,8.00,36.25
7714,1417,178,1.00,130.29
7715,1417,104,5.00,17.81
7716,1418,131,3.00,141.91
7717,1418,79,2.00,82.45
7718,1418,123,6.00,80.89
7719,1418,22,8.00,43.36
7720,1419,27,10.00,52.77
7721,1419,70,9.00,170.91
7722,1419,83,4.00,102.48
7723,1419,141,4.00,36.25
7724,1419,124,1.00,92.50
7725,1419,92,2.00,95.54
7726,1420,40,3.00,14.12
7727,1420,151,10.00,66.54
7728,1420,108,9.00,128.36
7729,1420,82,7.00,74.55
7730,1420,180,7.00,167.43
7731,1420,74,10.00,155.78
7732,1420,176,4.00,99.69
7733,1420,70,6.00,170.91
7734,1420,153,2.00,109.35
7735,1420,71,4.00,51.00
7736,1421,93,10.00,141.70
7737,1421,61,7.00,62.49
7738,1421,113,8.00,81.42
7739,1421,199,8.00,120.75
7740,1421,150,6.00,82.67
7741,1421,63,1.00,93.65
7742,1421,32,8.00,81.69
7743,1421,49,10.00,18.46
7744,1422,13,6.00,62.36
7745,1422,67,2.00,65.55
7746,1422,149,3.00,21.84
7747,1423,146,9.00,110.74
7748,1423,53,7.00,39.61
7749,1423,89,3.00,149.08
7750,1423,11,5.00,132.19
7751,1423,197,7.00,94.75
7752,1423,47,3.00,92.50
7753,1424,123,3.00,80.89
7754,1424,44,5.00,146.83
7755,1424,114,6.00,175.85
7756,1425,95,9.00,146.31
7757,1425,181,10.00,132.60
7758,1426,62,4.00,81.68
7759,1427,162,3.00,136.96
7760,1427,178,7.00,130.29
7761,1427,123,2.00,80.89
7762,1428,74,6.00,155.78
7763,1429,138,7.00,98.96
7764,1429,3,3.00,95.53
7765,1429,4,5.00,166.69
7766,1430,143,9.00,19.36
7767,1430,174,10.00,59.66
7768,1430,19,7.00,109.84
7769,1430,179,6.00,67.33
7770,1430,38,3.00,107.79
7771,1430,110,1.00,76.77
7772,1431,77,1.00,121.19
7773,1431,25,5.00,50.94
7774,1431,181,2.00,132.60
7775,1432,90,6.00,45.99
7776,1432,35,4.00,151.38
7777,1432,54,3.00,80.27
7778,1432,114,1.00,175.85
7779,1432,77,9.00,121.19
7780,1432,25,1.00,50.94
7781,1432,176,3.00,99.69
7782,1432,109,1.00,31.42
7783,1432,82,1.00,74.55
7784,1432,173,3.00,51.09
7785,1433,69,4.00,144.63
7786,1433,159,9.00,99.26
7787,1434,109,1.00,31.42
7788,1434,107,6.00,140.95
7789,1434,49,6.00,18.46
7790,1434,167,7.00,102.76
7791,1434,122,2.00,27.75
7792,1434,15,9.00,42.70
7793,1434,183,1.00,88.05
7794,1434,134,1.00,73.35
7795,1434,91,10.00,30.96
7796,1435,136,10.00,17.95
7797,1435,146,8.00,110.74
7798,1435,148,4.00,57.69
7799,1435,102,5.00,143.32
7800,1435,189,3.00,106.63
7801,1436,82,9.00,74.55
