id_pagamento,id_pedido,valor,metodo_pagamento,data_pagamento,status_pagamento
1273,1273,3043.01,Cartão de Débito,2024-11-06 19:38:07,Aprovado
1274,1274,555.36,Boleto,2025-05-04 23:06:15,Pendente
1275,1275,1641.30,Dinheiro,2024-03-16 12:33:50,Aprovado
1276,1276,2420.03,Cartão de Débito,2024-07-22 21:33:06,Aprovado
1277,1277,2365.85,Dinheiro,2024-04-19 09:58:17,Aprovado
1278,1278,2837.00,Cartão de Crédito,2024-09-25 21:55:00,Aprovado
1279,1279,131.75,PIX,2024-04-29 08:26:49,Aprovado
1280,1280,4521.65,Boleto,2025-02-28 21:55:47,Aprovado
1281,1281,507.20,Dinheiro,2024-08-27 17:37:18,Aprovado
1282,1282,2398.33,PIX,2025-04-28 21:08:41,Aprovado
1283,1283,4210.08,PIX,2024-03-25 09:39:01,Aprovado
1284,1284,3173.96,Dinheiro,2024-02-13 06:39:16,Recusado
1285,1285,5853.29,Cartão de Débito,2024-05-10 14:16:22,Aprovado
1286,1286,4379.03,Dinheiro,2024-05-04 10:37:04,Aprovado
1287,1287,1751.40,Cartão de Crédito,2025-04-03 09:34:58,Aprovado
1288,1288,184.60,Dinheiro,2024-02-04 22:18:50,Aprovado
1289,1289,4570.22,Cartão de Crédito,2025-01-17 19:53:57,Aprovado
1290,1290,1690.85,Dinheiro,2024-01-31 07:35:37,Aprovado
1291,1291,1901.21,PIX,2024-01-29 04:56:52,Aprovado
1292,1292,3120.78,Cartão de Crédito,2024-06-25 23:11:23,Aprovado
1293,1293,4194.77,Cartão de Crédito,2024-11-13 09:38:59,Recusado
1294,1294,4734.01,PIX,2024-06-15 02:07:56,Aprovado
1295,1295,4087.36,Dinheiro,2025-05-12 23:51:56,Pendente
1296,1296,3497.44,PIX,2025-05-07 07:23:07,Aprovado
1297,1297,5445.72,Cartão de Débito,2024-11-19 20:39:44,Aprovado
1298,1298,6063.72,Boleto,2024-09-04 11:05:39,Aprovado
1299,1299,1442.11,Dinheiro,2024-03-28 00:36:45,Aprovado
1300,1300,4504.20,Cartão de Débito,2024-06-05 02:41:43,Aprovado
1301,1301,1534.33,PIX,2024-12-04 05:12:55,Aprovado
1302,1302,690.96,Boleto,2025-03-25 15:56:51,Recusado
1303,1303,1053.49,Dinheiro,2024-09-19 16:46:15,Aprovado
1304,1304,2045.81,Cartão de Débito,2025-02-20 06:59:13,Aprovado
1305,1305,4021.64,PIX,2024-12-17 07:59:17,Aprovado
1306,1306,5854.05,Dinheiro,2025-03-28 15:12:37,Aprovado
1307,1307,3520.38,PIX,2025-05-21 09:54:33,Aprovado
1308,1308,2823.53,Dinheiro,2025-01-11 07:06:29,Aprovado
1309,1309,1990.73,PIX,2024-10-19 06:52:09,Aprovado
1310,1310,2056.70,PIX,2025-03-12 11:26:39,Aprovado
1311,1311,1683.62,PIX,2025-05-26 14:27:30,Aprovado
1312,1312,3528.58,Cartão de Crédito,2024-08-21 05:10:45,Aprovado
1313,1313,2113.93,Dinheiro,2025-05-08 14:33:37,Aprovado
1314,1314,2034.33,Boleto,2024-09-06 19:00:55,Recusado
1315,1315,2096.77,PIX,2025-04-17 03:40:59,Aprovado
1316,1316,3543.13,Dinheiro,2024-02-23 20:51:56,Aprovado
1317,1317,1851.54,PIX,2024-10-09 22:29:11,Aprovado
1318,1318,3134.62,Cartão de Crédito,2025-01-17 02:28:29,Aprovado
1319,1319,1062.72,PIX,2024-07-24 06:04:33,Aprovado
1320,1320,4577.56,PIX,2024-03-12 23:24:31,Aprovado
1321,1321,1673.05,Cartão de Crédito,2024-05-13 14:11:52,Aprovado
1322,1322,3662.54,Boleto,2025-04-04 07:27:01,Recusado
1323,1323,1070.23,Cartão de Débito,2025-05-16 23:52:56,Aprovado
1324,1324,3298.47,Boleto,2024-12-09 01:30:03,Aprovado
1325,1325,4809.72,Cartão de Débito,2025-03-21 03:25:09,Aprovado
1326,1326,4259.33,Dinheiro,2024-06-05 00:37:52,Aprovado
1327,1327,1117.13,Cartão de Débito,2024-12-12 08:23:34,Aprovado
1328,1328,2887.07,Cartão de Crédito,2025-04-14 09:14:38,Aprovado
1329,1329,111.55,Cartão de Débito,2025-02-24 19:26:19,Aprovado
1330,1330,4331.98,PIX,2024-04-16 11:04:52,Aprovado
1331,1331,3627.66,PIX,2025-04-25 12:46:29,Aprovado
1332,1332,1701.70,Cartão de Crédito,2024-07-10 04:24:42,Aprovado
1333,1333,454.30,Cartão de Crédito,2024-10-07 17:06:34,Recusado
1334,1334,3657.41,Cartão de Débito,2024-04-15 20:26:08,Recusado
1335,1335,1608.53,PIX,2024-07-12 14:13:33,Aprovado
1336,1336,1989.27,Cartão de Crédito,2025-02-27 01:31:34,Aprovado
1337,1337,727.71,PIX,2024-08-07 17:02:36,Aprovado
1338,1338,2680.60,Boleto,2024-11-12 22:49:43,Aprovado
1339,1339,62.36,Boleto,2024-03-10 00:10:32,Aprovado
1340,1340,4685.36,PIX,2024-10-07 18:37:08,Aprovado
1341,1341,5587.12,Cartão de Crédito,2024-12-31 03:21:58,Pendente
1342,1342,3382.52,Dinheiro,2024-09-11 04:55:36,Pendente
1343,1343,2529.77,Boleto,2024-05-02 13:27:46,Aprovado
1344,1344,103.20,Boleto,2024-01-04 23:53:11,Aprovado
1345,1345,3992.45,Dinheiro,2025-02-10 21:28:39,Aprovado
1346,1346,219.94,Dinheiro,2025-03-19 20:27:30,Aprovado
1347,1347,4364.45,Dinheiro,2024-09-04 01:42:21,Aprovado
1348,1348,2816.27,Dinheiro,2024-10-26 19:53:18,Aprovado
1349,1349,4027.56,Boleto,2024-01-11 08:50:38,Recusado
1350,1350,844.87,Cartão de Crédito,2024-04-18 09:35:29,Aprovado
1351,1351,3450.73,Dinheiro,2025-02-10 22:01:22,Recusado
1352,1352,5381.30,Cartão de Crédito,2025-02-18 05:15:21,Pendente
1353,1353,602.48,Cartão de Crédito,2025-01-13 07:07:27,Aprovado
1354,1354,1947.65,PIX,2024-12-31 17:24:37,Aprovado
1355,1355,1797.77,Dinheiro,2024-10-16 09:00:03,Aprovado
1356,1356,5525.56,Cartão de Débito,2024-05-24 19:08:25,Aprovado
1357,1357,3636.59,Cartão de Crédito,2024-03-23 06:02:08,Aprovado
1358,1358,2168.05,Cartão de Crédito,2024-07-20 13:56:33,Aprovado
1359,1359,1680.21,PIX,2024-03-30 22:59:06,Recusado
1360,1360,4347.08,Boleto,2025-01-26 02:20:14,Aprovado
1361,1361,3095.63,Cartão de Crédito,2024-03-05 02:46:15,Aprovado
1362,1362,4185.73,Dinheiro,2024-08-16 11:32:00,Aprovado
1363,1363,259.68,Dinheiro,2024-05-12 01:10:12,Aprovado
1364,1364,2615.93,Dinheiro,2024-02-06 14:26:05,Aprovado
1365,1365,733.54,Boleto,2024-05-05 06:15:42,Aprovado
1366,1366,141.20,Cartão de Débito,2024-05-22 19:58:02,Aprovado
1367,1367,1089.40,PIX,2024-10-11 11:41:47,Aprovado
1368,1368,6928.21,Dinheiro,2024-02-04 17:47:55,Pendente
1369,1369,6725.88,Boleto,2025-04-03 11:50:29,Aprovado
1370,1370,3856.01,Boleto,2025-01-18 01:53:37,Aprovado
1371,1371,2935.83,Cartão de Crédito,2025-04-14 03:06:13,Recusado
1372,1372,3553.47,Cartão de Débito,2024-05-27 01:08:58,Aprovado
1373,1373,2068.68,Dinheiro,2024-05-14 22:24:47,Aprovado
1374,1374,153.27,PIX,2024-07-29 23:25:12,Aprovado
1375,1375,2722.37,Cartão de Crédito,2025-02-28 22:27:34,Aprovado
1376,1376,1270.93,Cartão de Crédito,2024-06-18 23:50:30,Aprovado
1377,1377,2898.23,Cartão de Débito,2024-11-28 05:59:22,Aprovado
1378,1378,4107.23,Cartão de Débito,2024-02-17 21:04:38,Aprovado
1379,1379,3238.12,Dinheiro,2024-12-13 10:16:24,Aprovado
1380,1380,30.96,Cartão de Débito,2024-11-23 18:42:46,Aprovado
1381,1381,3799.01,Cartão de Crédito,2024-07-11 02:01:39,Aprovado
1382,1382,2874.20,Cartão de Débito,2024-08-09 02:26:59,Aprovado
1383,1383,460.06,PIX,2024-07-01 18:03:39,Aprovado
1384,1384,6438.61,Boleto,2025-04-03 16:16:48,Aprovado
1385,1385,8134.81,Cartão de Débito,2024-11-16 21:07:39,Recusado
1386,1386,2565.04,PIX,2024-08-25 11:32:48,Aprovado
1387,1387,3176.66,PIX,2024-12-29 11:39:51,Aprovado
1388,1388,69.00,Cartão de Débito,2024-11-23 22:13:31,Aprovado
1389,1389,1481.55,Cartão de Crédito,2024-04-25 23:15:03,Aprovado
1390,1390,2974.50,Cartão de Débito,2025-05-05 20:55:47,Aprovado
1391,1391,3967.11,Boleto,2025-02-23 14:46:49,Aprovado
1392,1392,6107.48,Dinheiro,2024-01-19 22:19:32,Aprovado
1393,1393,2993.57,Dinheiro,2024-03-09 10:29:04,Aprovado
1394,1394,141.76,Cartão de Débito,2024-09-28 11:55:09,Aprovado
1395,1395,3462.74,PIX,2025-02-26 20:14:39,Recusado
1396,1396,5057.40,Cartão de Débito,2024-10-05 00:48:35,Aprovado
1397,1397,3996.68,Cartão de Crédito,2024-01-23 01:04:49,Aprovado
1398,1398,1864.46,Cartão de Débito,2024-10-14 19:57:43,Aprovado
1399,1399,85.50,Boleto,2025-04-14 16:15:12,Aprovado
1400,1400,5484.12,PIX,2024-07-08 02:32:13,Pendente
1401,1401,144.32,Dinheiro,2025-02-12 12:02:45,Aprovado
1402,1402,5308.39,Cartão de Débito,2024-09-17 13:26:52,Aprovado
1403,1403,3167.72,Cartão de Débito,2024-10-04 12:03:12,Aprovado
1404,1404,4399.60,PIX,2024-10-29 04:06:16,Aprovado
1405,1405,341.17,Cartão de Débito,2024-07-22 12:06:33,Aprovado
1406,1406,4736.83,Boleto,2024-08-21 20:02:54,Aprovado
1407,1407,5038.78,Cartão de Crédito,2024-12-09 14:00:05,Aprovado
1408,1408,3115.30,Cartão de Crédito,2024-07-31 21:49:44,Aprovado
1409,1409,2235.91,Cartão de Débito,2025-02-20 16:59:26,Aprovado
1410,1410,3610.25,Dinheiro,2024-01-18 05:44:42,Aprovado
1411,1411,893.34,PIX,2024-08-31 10:01:45,Aprovado
1412,1412,4326.23,PIX,2024-12-23 14:32:26,Recusado
1413,1413,2087.80,Cartão de Crédito,2024-10-06 23:16:34,Aprovado
1414,1414,3686.37,PIX,2024-06-27 17:41:46,Aprovado
1415,1415,2768.77,Cartão de Débito,2025-05-29 14:44:38,Recusado
1416,1416,2868.67,Boleto,2024-09-19 16:32:29,Recusado
1417,1417,3498.48,Cartão de Crédito,2025-05-07 15:58:53,Aprovado
1418,1418,1422.85,Cartão de Crédito,2024-06-22 12:46:36,Aprovado
1419,1419,2904.39,Cartão de Débito,2024-05-05 21:33:33,Pendente
1420,1420,6961.58,Dinheiro,2025-02-06 14:53:01,Aprovado
1421,1421,4899.58,Boleto,2025-03-04 00:33:57,Pendente
1422,1422,570.78,Dinheiro,2024-02-21 11:50:17,Pendente
1423,1423,3322.87,Dinheiro,2024-02-04 05:17:38,Aprovado
1424,1424,2031.92,Boleto,2025-04-29 14:40:40,Aprovado
1425,1425,2642.79,Dinheiro,2025-02-10 06:38:46,Aprovado
1426,1426,326.72,Cartão de Crédito,2024-12-09 14:05:23,Aprovado
1427,1427,1484.69,Cartão de Crédito,2025-03-02 02:38:32,Aprovado
1428,1428,934.68,Boleto,2024-12-25 14:49:29,Aprovado
1429,1429,1812.76,Boleto,2024-10-17 01:55:40,Aprovado
1430,1430,2343.84,Cartão de Crédito,2024-07-30 08:18:15,Aprovado
1431,1431,641.09,Dinheiro,2024-01-09 00:13:24,Recusado
1432,1432,2998.08,Cartão de Crédito,2024-01-17 05:31:04,Aprovado
1433,1433,1471.86,Cartão de Crédito,2024-02-13 09:42:37,Aprovado
1434,1434,2618.00,Cartão de Crédito,2025-05-16 04:35:49,Aprovado
1435,1435,2332.67,Cartão de Crédito,2024-10-19 03:40:03,Aprovado
1436,1436,670.95,PIX,2025-05-13 16:59:51,Aprovado
1437,1437,5149.82,PIX,2024-05-16 18:59:09,Aprovado
1438,1438,3726.55,Cartão de Crédito,2024-09-20 02:36:43,Aprovado
1439,1439,3442.78,Dinheiro,2025-01-10 16:59:56,Aprovado
1440,1440,39.61,Boleto,2024-01-24 11:25:47,Aprovado
1441,1441,3747.47,PIX,2024-08-19 04:23:12,Pendente
1442,1442,5240.11,PIX,2025-02-19 08:36:00,Aprovado
1443,1443,1881.33,Cartão de Débito,2025-02-21 04:33:34,Aprovado
1444,1444,2277.53,Boleto,2024-11-25 10:00:26,Aprovado
1445,1445,1737.25,Dinheiro,2024-04-04 23:15:50,Aprovado
1446,1446,1111.26,PIX,2024-08-18 12:03:13,Aprovado
1447,1447,1061.46,Cartão de Crédito,2025-05-12 10:19:30,Aprovado
1448,1448,4141.56,PIX,2024-09-19 11:14:35,Aprovado
1449,1449,5383.29,Boleto,2024-07-16 09:00:10,Recusado
1450,1450,5689.62,Cartão de Crédito,2025-04-27 11:29:12,Aprovado
1451,1451,4709.86,PIX,2024-10-13 07:16:08,Aprovado
1452,1452,3643.82,Cartão de Crédito,2024-10-10 18:00:33,Aprovado
1453,1453,795.60,PIX,2024-01-22 10:33:38,Aprovado
1454,1454,3326.11,Cartão de Débito,2024-02-27 21:08:31,Aprovado
1455,1455,1722.25,Dinheiro,2024-09-06 00:53:36,Aprovado
1456,1456,1830.40,Boleto,2024-04-02 07:51:26,Aprovado
1457,1457,735.79,PIX,2024-03-29 07:45:45,Aprovado
1458,1458,5576.01,Cartão de Débito,2024-07-04 23:04:12,Aprovado
1459,1459,2981.72,Dinheiro,2024-11-05 02:58:23,Recusado
1460,1460,3232.74,PIX,2024-06-07 15:50:14,Recusado
1461,1461,6728.24,Boleto,2025-01-17 22:14:40,Aprovado
1462,1462,2189.28,Dinheiro,2024-06-24 20:13:41,Aprovado
1463,1463,1355.47,PIX,2024-05-07 17:43:12,Aprovado
1464,1464,5315.66,Dinheiro,2024-10-25 01:07:34,Aprovado
1465,1465,4936.04,Dinheiro,2024-11-15 00:04:55,Aprovado
1466,1466,5284.70,Dinheiro,2024-01-19 07:57:51,Pendente
1467,1467,3205.89,Dinheiro,2024-04-02 07:06:38,Aprovado
1468,1468,1895.45,PIX,2024-04-30 15:32:12,Aprovado
1469,1469,215.19,Cartão de Crédito,2024-10-18 04:46:57,Aprovado
1470,1470,514.95,Cartão de Crédito,2024-01-18 01:58:46,Recusado
1471,1471,124.04,Cartão de Débito,2024-10-08 05:41:00,Aprovado
1472,1472,4651.01,Boleto,2025-01-01 12:45:56,Aprovado
1473,1473,1504.42,Cartão de Crédito,2024-07-01 04:50:44,Aprovado
1474,1474,1033.20,Cartão de Crédito,2025-05-20 22:57:35,Aprovado
1475,1475,1419.41,Cartão de Débito,2024-06-11 07:11:19,Aprovado
1476,1476,3249.59,PIX,2024-02-17 06:07:46,Aprovado
1477,1477,132.19,PIX,2025-02-06 07:07:12,Aprovado
1478,1478,1009.92,PIX,2024-12-25 11:36:44,Aprovado
1479,1479,344.40,Dinheiro,2024-01-03 21:17:47,Aprovado
1480,1480,794.08,Cartão de Débito,2025-03-08 02:36:02,Aprovado
1481,1481,2064.11,PIX,2024-04-25 09:46:10,Aprovado
1482,1482,2221.72,PIX,2025-05-19 02:37:03,Aprovado
1483,1483,1411.76,Dinheiro,2024-06-27 10:33:24,Aprovado
1484,1484,1986.33,Boleto,2025-02-04 04:16:54,Aprovado
1485,1485,92.50,PIX,2024-06-24 15:28:46,Aprovado
1486,1486,3569.78,Dinheiro,2024-02-28 09:09:49,Aprovado
1487,1487,586.38,Cartão de Crédito,2024-02-01 15:31:45,Aprovado
1488,1488,4670.17,Cartão de Crédito,2024-06-21 12:12:11,Aprovado
1489,1489,2527.45,PIX,2024-10-15 04:39:55,Aprovado
1490,1490,4253.94,Cartão de Débito,2025-04-26 15:32:18,Aprovado
1491,1491,3116.48,Cartão de Crédito,2024-06-05 13:02:56,Aprovado
1492,1492,7708.35,Boleto,2025-03-22 10:21:44,Aprovado
1493,1493,3717.55,Cartão de Débito,2024-09-18 22:52:41,Aprovado
1494,1494,3189.91,Cartão de Débito,2024-07-08 18:30:50,Aprovado
1495,1495,4847.70,PIX,2025-01-23 05:47:54,Aprovado
1496,1496,1676.36,Cartão de Débito,2024-10-18 10:15:40,Aprovado
1497,1497,1090.91,Cartão de Crédito,2025-05-17 06:46:10,Aprovado
1498,1498,3121.53,PIX,2024-09-04 03:45:44,Pendente
1499,1499,1845.79,Cartão de Crédito,2024-08-20 04:44:43,Aprovado
1500,1500,3230.44,Dinheiro,2024-08-02 06:26:18,Aprovado
1501,1501,1693.70,Cartão de Crédito,2024-07-06 19:45:04,Aprovado
1502,1502,3844.72,Dinheiro,2025-04-09 22:49:49,Aprovado
1503,1503,2746.01,Dinheiro,2025-02-19 10:53:25,Aprovado
1504,1504,3453.74,Dinheiro,2024-08-13 13:26:31,Aprovado
1505,1505,590.30,Cartão de Débito,2025-02-02 09:53:03,Aprovado
1506,1506,592.70,Dinheiro,2025-01-19 15:42:35,Aprovado
1507,1507,1953.23,Dinheiro,2025-02-20 19:19:16,Aprovado
1508,1508,2953.32,Cartão de Débito,2024-03-20 19:33:03,Recusado
1509,1509,2626.25,Boleto,2025-05-15 06:32:38,Aprovado
1510,1510,357.00,PIX,2025-05-09 15:42:47,Recusado
1511,1511,357.00,Cartão de Débito,2025-04-25 17:18:57,Aprovado
1512,1512,3169.29,PIX,2025-05-11 14:56:45,Aprovado
1513,1513,4864.60,Cartão de Crédito,2024-06-15 05:48:48,Aprovado
1514,1514,1590.50,Cartão de Débito,2024-09-24 10:18:27,Aprovado
1515,1515,2803.73,Cartão de Crédito,2024-05-13 12:08:20,Aprovado
1516,1516,340.98,Cartão de Crédito,2024-01-19 20:26:17,Pendente
1517,1517,721.71,Cartão de Crédito,2024-08-28 12:43:04,Aprovado
1518,1518,3328.42,Boleto,2025-02-20 01:11:50,Aprovado
1519,1519,2440.25,Cartão de Crédito,2025-02-04 07:04:23,Aprovado
1520,1520,2975.90,Cartão de Crédito,2024-06-01 15:59:47,Aprovado
1521,1521,1406.19,PIX,2024-05-27 11:07:40,Aprovado
1522,1522,500.88,PIX,2024-02-06 23:37:58,Aprovado
1523,1523,1830.15,Boleto,2024-05-28 16:16:55,Aprovado
1524,1524,2663.34,Dinheiro,2024-01-27 08:33:59,Aprovado
1525,1525,5217.24,Cartão de Crédito,2024-11-22 14:37:30,Aprovado
1526,1526,6893.51,Cartão de Crédito,2024-10-27 12:23:59,Aprovado
1527,1527,2135.22,Boleto,2025-04-21 09:37:11,Aprovado
1528,1528,2052.87,Cartão de Débito,2024-11-14 20:33:25,Aprovado
1529,1529,1810.93,Cartão de Débito,2024-07-19 04:46:18,Aprovado
1530,1530,626.02,Boleto,2024-04-23 14:36:13,Aprovado
1531,1531,2609.88,Cartão de Crédito,2025-04-30 12:17:56,Aprovado
1532,1532,4619.62,Dinheiro,2025-02-20 02:20:24,Aprovado
1533,1533,5269.07,Dinheiro,2024-02-22 03:12:06,Aprovado
1534,1534,5418.59,PIX,2025-02-25 23:51:40,Aprovado
1535,1535,4198.93,Dinheiro,2025-02-23 18:01:09,Aprovado
1536,1536,4042.56,PIX,2024-02-11 15:37:25,Aprovado
1537,1537,3894.75,Cartão de Débito,2024-05-20 02:14:52,Aprovado
1538,1538,4700.76,PIX,2024-12-20 18:39:44,Pendente
1539,1539,4042.15,PIX,2024-08-30 03:43:01,Aprovado
1540,1540,5339.13,PIX,2024-03-14 11:55:10,Aprovado
1541,1541,3935.19,Boleto,2024-01-07 07:40:54,Aprovado
1542,1542,4067.15,Dinheiro,2024-02-07 22:50:00,Aprovado
1543,1543,774.52,Boleto,2024-08-23 18:36:37,Aprovado
1544,1544,5587.08,PIX,2025-03-10 09:56:39,Pendente
1545,1545,4286.86,PIX,2024-05-24 02:36:30,Aprovado
1546,1546,1595.52,Cartão de Crédito,2024-09-27 05:11:35,Aprovado
1547,1547,3236.01,PIX,2024-08-06 10:57:30,Aprovado
1548,1548,2744.33,Cartão de Crédito,2024-12-01 12:56:54,Pendente
1549,1549,713.10,PIX,2024-01-22 11:46:01,Aprovado
1550,1550,1847.44,Dinheiro,2024-02-22 18:15:24,Aprovado
1551,1551,3728.90,Dinheiro,2024-12-30 02:25:22,Aprovado
1552,1552,3592.58,Cartão de Débito,2025-02-10 11:00:02,Aprovado
1553,1553,4531.15,PIX,2024-07-27 20:20:32,Aprovado
1554,1554,5861.40,Cartão de Crédito,2024-07-30 07:07:16,Aprovado
1555,1555,1127.22,Cartão de Débito,2024-08-05 16:47:43,Aprovado
1556,1556,17.95,Cartão de Crédito,2024-05-15 03:11:23,Aprovado
1557,1557,2524.15,Cartão de Crédito,2024-09-01 05:37:46,Aprovado
1558,1558,3025.42,Cartão de Débito,2024-09-08 12:58:28,Aprovado
1559,1559,1645.45,PIX,2024-02-08 06:09:25,Aprovado
1560,1560,2731.30,Cartão de Débito,2025-05-08 14:58:11,Aprovado
1561,1561,560.70,Cartão de Crédito,2025-01-24 05:14:02,Aprovado
1562,1562,166.69,Boleto,2024-12-08 08:59:28,Aprovado
1563,1563,4988.24,Cartão de Débito,2024-07-27 14:35:57,Aprovado
1564,1564,206.45,Boleto,2025-01-13 14:47:15,Aprovado
1565,1565,2549.40,Cartão de Crédito,2024-05-22 23:40:15,Recusado
1566,1566,634.16,Dinheiro,2024-04-04 02:20:15,Aprovado
1567,1567,3852.70,Boleto,2025-02-17 11:49:33,Aprovado
1568,1568,269.32,Boleto,2024-03-01 03:04:08,Aprovado
1569,1569,132.24,Dinheiro,2024-09-03 07:48:56,Aprovado
1570,1570,4040.47,Dinheiro,2024-09-24 13:58:25,Aprovado
1571,1571,3140.11,PIX,2024-06-22 00:55:51,Aprovado
1572,1572,3484.79,Dinheiro,2024-03-07 02:40:03,Aprovado
1573,1573,5223.82,Dinheiro,2025-02-04 03:57:54,Aprovado
1574,1574,3053.33,Dinheiro,2024-09-16 17:42:03,Aprovado
1575,1575,3983.60,Boleto,2025-02-03 03:27:14,Aprovado
1576,1576,3971.29,Cartão de Crédito,2024-12-10 15:59:17,Aprovado
1577,1577,843.96,Dinheiro,2024-02-09 01:18:57,Aprovado
1578,1578,1939.79,PIX,2024-06-24 00:15:01,Aprovado
1579,1579,3522.67,Boleto,2024-05-16 08:43:02,Recusado
1580,1580,2802.12,PIX,2025-05-19 11:59:04,Aprovado
1581,1581,45.99,PIX,2024-11-03 06:00:41,Pendente
1582,1582,4503.11,Cartão de Crédito,2024-09-11 09:02:37,Aprovado
1583,1583,3232.00,Cartão de Débito,2024-11-02 23:28:08,Aprovado
1584,1584,1522.33,Boleto,2024-02-25 10:34:26,Aprovado
1585,1585,2952.49,PIX,2024-03-16 04:47:35,Recusado
1586,1586,4362.70,Dinheiro,2024-12-24 07:44:26,Aprovado
1587,1587,3207.67,Boleto,2025-05-08 08:10:29,Aprovado
1588,1588,909.27,Cartão de Débito,2025-05-15 15:32:16,Aprovado
1589,1589,4479.30,Cartão de Crédito,2024-03-17 04:55:31,Aprovado
1590,1590,2803.27,Cartão de Débito,2025-05-11 04:45:56,Aprovado
1591,1591,421.80,Boleto,2024-12-19 10:31:15,Aprovado
1592,1592,2357.94,Dinheiro,2024-10-18 03:39:28,Aprovado
1593,1593,2048.87,Dinheiro,2024-07-15 12:03:48,Aprovado
1594,1594,5039.05,Dinheiro,2025-04-19 15:01:06,Aprovado
1595,1595,5782.81,Cartão de Crédito,2024-05-13 21:06:24,Aprovado
1596,1596,3327.36,Cartão de Crédito,2024-12-11 11:23:06,Aprovado
1597,1597,4988.59,PIX,2025-01-10 17:27:34,Aprovado
1598,1598,5354.03,Cartão de Débito,2025-03-08 14:53:49,Aprovado
1599,1599,1355.67,Cartão de Débito,2025-04-14 17:36:24,Aprovado
1600,1600,6272.59,Boleto,2024-12-11 11:38:42,Aprovado
1601,1601,3520.30,Dinheiro,2024-06-24 06:13:55,Aprovado
1602,1602,759.64,PIX,2025-02-14 11:47:59,Aprovado
1603,1603,3819.36,Cartão de Crédito,2024-07-17 12:36:08,Aprovado
1604,1604,1524.20,Cartão de Crédito,2025-02-13 02:17:49,Aprovado
1605,1605,2832.10,Cartão de Débito,2024-08-17 15:56:51,Aprovado
1606,1606,3740.63,Cartão de Débito,2025-01-12 19:17:31,Aprovado
1607,1607,1112.09,Dinheiro,2024-02-04 19:06:17,Aprovado
1608,1608,325.92,Cartão de Crédito,2025-03-17 04:38:16,Aprovado
1609,1609,144.06,Cartão de Crédito,2024-05-21 07:37:14,Aprovado
1610,1610,1622.66,Cartão de Crédito,2024-09-25 05:51:16,Aprovado
1611,1611,1970.63,Cartão de Crédito,2024-01-14 12:04:30,Recusado
1612,1612,4211.78,Cartão de Crédito,2025-03-16 08:58:33,Aprovado
1613,1613,3727.51,Cartão de Débito,2024-01-07 07:43:02,Aprovado
1614,1614,4908.12,Cartão de Crédito,2025-02-27 12:54:59,Aprovado
1615,1615,4438.95,Cartão de Crédito,2024-04-12 18:56:22,Aprovado
1616,1616,5416.29,Cartão de Débito,2024-11-13 05:41:24,Aprovado
1617,1617,629.63,Cartão de Débito,2024-11-16 10:30:46,Recusado
1618,1618,1460.74,PIX,2024-09-23 09:27:42,Aprovado
1619,1619,4858.64,PIX,2024-07-28 06:10:57,Aprovado
1620,1620,3504.73,PIX,2024-06-28 09:11:16,Aprovado
1621,1621,810.67,Boleto,2025-04-21 11:29:12,Aprovado
1622,1622,1126.01,Cartão de Débito,2024-10-26 08:53:07,Aprovado
1623,1623,254.70,PIX,2024-12-31 13:25:51,Aprovado
1624,1624,1258.81,Cartão de Débito,2024-08-03 23:25:12,Aprovado
1625,1625,1800.70,Cartão de Crédito,2024-12-05 03:05:17,Aprovado
1626,1626,7197.26,Cartão de Débito,2025-02-05 14:30:44,Aprovado
1627,1627,484.45,Cartão de Débito,2024-10-31 07:49:20,Aprovado
1628,1628,3325.54,PIX,2025-03-04 15:38:22,Pendente
1629,1629,5571.67,Cartão de Débito,2024-01-11 13:06:58,Aprovado
1630,1630,255.75,PIX,2025-03-08 17:10:44,Recusado
1631,1631,1437.80,PIX,2024-08-30 17:09:31,Aprovado
1632,1632,249.96,PIX,2024-06-22 05:34:27,Aprovado
1633,1633,1799.75,Cartão de Crédito,2024-08-26 21:31:43,Recusado
1634,1634,5085.87,PIX,2024-03-13 20:18:44,Pendente
1635,1635,3225.98,PIX,2025-05-22 11:28:32,Aprovado
1636,1636,608.10,PIX,2024-02-01 02:08:28,Aprovado
1637,1637,4486.62,PIX,2024-01-09 20:31:13,Aprovado
1638,1638,3966.58,Cartão de Crédito,2025-02-03 16:26:35,Aprovado
1639,1639,186.77,PIX,2024-10-11 01:23:28,Aprovado
1640,1640,864.20,Cartão de Crédito,2024-05-10 11:59:00,Aprovado
1641,1641,1680.51,Cartão de Crédito,2024-04-07 06:41:24,Recusado
1642,1642,2961.05,Boleto,2025-03-10 04:51:33,Pendente
1643,1643,1712.21,Cartão de Débito,2024-05-29 16:04:11,Aprovado
1644,1644,1666.08,Dinheiro,2024-07-18 01:38:57,Aprovado
1645,1645,4236.79,Cartão de Crédito,2024-03-05 12:22:18,Aprovado
1646,1646,5795.46,Cartão de Débito,2024-06-11 16:43:01,Aprovado
1647,1647,4799.51,Dinheiro,2025-04-01 02:18:00,Recusado
1648,1648,1551.07,Cartão de Débito,2024-06-17 17:54:16,Pendente
1649,1649,788.06,Dinheiro,2025-05-08 00:35:31,Aprovado
1650,1650,1982.94,Boleto,2025-01-01 14:27:10,Aprovado
1651,1651,220.56,Boleto,2024-05-11 20:52:33,Recusado
1652,1652,1106.52,Cartão de Crédito,2025-04-06 06:07:23,Aprovado
