id_pedido,id_cliente,id_funcionario,id_endereco_entrega,data_pedido,valor_total,status_pedido
1391,83,3,83,2025-02-23 14:44:21,3967.11,Entregue
1392,148,4,148,2024-01-19 22:10:54,6107.48,Entregue
1393,3,4,3,2024-03-09 10:25:51,2993.57,Entregue
1394,91,5,91,2024-09-28 10:56:34,141.76,Entregue
1395,133,3,133,2025-02-26 19:50:59,3462.74,Cancelado
1396,65,5,65,2024-10-05 00:20:29,5057.40,Entregue
1397,76,1,76,2024-01-23 00:15:47,3996.68,Entregue
1398,129,5,129,2024-10-14 18:58:43,1864.46,Entregue
1399,135,3,135,2025-04-14 16:14:10,85.50,Entregue
1400,141,4,141,2024-07-08 02:03:54,5484.12,Aguardando Pagamento
1401,102,5,102,2025-02-12 11:47:17,144.32,Entregue
1402,133,4,133,2024-09-17 13:02:07,5308.39,Entregue
1403,40,1,40,2024-10-04 11:24:32,3167.72,Entregue
1404,9,2,9,2024-10-29 03:36:48,4399.60,Entregue
1405,122,3,122,2024-07-22 11:50:34,341.17,Entregue
1406,99,3,99,2024-08-21 19:09:59,4736.83,Entregue
1407,7,3,7,2024-12-09 13:03:43,5038.78,Entregue
1408,52,5,52,2024-07-31 20:52:45,3115.30,Entregue
1409,62,2,62,2025-02-20 16:05:26,2235.91,Entregue
1410,127,3,127,2024-01-18 05:09:13,3610.25,Entregue
1411,37,3,37,2024-08-31 09:11:23,893.34,Entregue
1412,132,5,132,2024-12-23 13:57:02,4326.23,Cancelado
1413,37,3,37,2024-10-06 23:16:33,2087.80,Entregue
1414,98,2,98,2024-06-27 17:29:35,3686.37,Entregue
1415,103,5,103,2025-05-29 14:27:47,2768.77,Cancelado
1416,94,2,94,2024-09-19 16:30:16,2868.67,Cancelado
1417,45,2,45,2025-05-07 15:32:56,3498.48,Entregue
1418,13,1,13,2024-06-22 12:40:49,1422.85,Entregue
1419,26,3,26,2024-05-05 21:15:11,2904.39,Aguardando Pagamento
1420,78,4,78,2025-02-06 14:00:41,6961.58,Entregue
1421,123,3,123,2025-03-04 00:21:46,4899.58,Aguardando Pagamento
1422,131,4,131,2024-02-21 11:00:28,570.78,Aguardando Pagamento
1423,93,3,93,2024-02-04 04:33:03,3322.87,Entregue
1424,22,3,22,2025-04-29 14:33:28,2031.92,Entregue
1425,59,3,59,2025-02-10 06:16:30,2642.79,Entregue
1426,57,4,57,2024-12-09 13:27:47,326.72,Entregue
1427,16,4,16,2025-03-02 02:15:39,1484.69,Entregue
1428,99,1,99,2024-12-25 14:06:17,934.68,Entregue
1429,51,3,51,2024-10-17 01:22:17,1812.76,Entregue
1430,135,5,135,2024-07-30 07:26:44,2343.84,Entregue
1431,116,2,116,2024-01-08 23:20:02,641.09,Cancelado
1432,3,3,3,2024-01-17 04:48:01,2998.08,Entregue
1433,88,4,88,2024-02-13 09:38:35,1471.86,Entregue
1434,116,4,116,2025-05-16 03:48:12,2618.00,Entregue
1435,86,3,86,2024-10-19 03:12:00,2332.67,Entregue
1436,150,3,150,2025-05-13 16:54:38,670.95,Entregue
1437,32,4,32,2024-05-16 18:28:37,5149.82,Entregue
1438,145,2,145,2024-09-20 02:04:27,3726.55,Entregue
1439,20,1,20,2025-01-10 16:54:14,3442.78,Entregue
1440,11,1,11,2024-01-24 10:35:55,39.61,Entregue
1441,150,3,150,2024-08-19 04:22:52,3747.47,Aguardando Pagamento
1442,95,1,95,2025-02-19 08:23:45,5240.11,Entregue
1443,68,4,68,2025-02-21 03:36:31,1881.33,Entregue
1444,95,2,95,2024-11-25 09:39:45,2277.53,Entregue
1445,57,5,57,2024-04-04 22:17:36,1737.25,Entregue
1446,137,4,137,2024-08-18 11:59:36,1111.26,Entregue
1447,122,5,122,2025-05-12 09:27:33,1061.46,Entregue
1448,127,4,127,2024-09-19 11:12:23,4141.56,Entregue
1449,75,2,75,2024-07-16 08:52:44,5383.29,Cancelado
1450,101,5,101,2025-04-27 11:12:52,5689.62,Entregue
1451,5,2,5,2024-10-13 06:53:33,4709.86,Entregue
1452,77,3,77,2024-10-10 17:16:30,3643.82,Entregue
1453,49,3,49,2024-01-22 10:27:53,795.60,Entregue
1454,147,4,147,2024-02-27 20:52:08,3326.11,Entregue
1455,107,4,107,2024-09-06 00:48:19,1722.25,Entregue
1456,127,5,127,2024-04-02 07:42:19,1830.40,Entregue
1457,140,1,140,2024-03-29 07:43:11,735.79,Entregue
1458,144,4,144,2024-07-04 22:17:01,5576.01,Entregue
1459,146,3,146,2024-11-05 02:20:16,2981.72,Cancelado
1460,47,4,47,2024-06-07 15:05:36,3232.74,Cancelado
1461,75,2,75,2025-01-17 21:50:19,6728.24,Entregue
1462,119,4,119,2024-06-24 19:22:07,2189.28,Entregue
1463,104,5,104,2024-05-07 16:46:14,1355.47,Entregue
1464,6,2,6,2024-10-25 00:40:34,5315.66,Entregue
1465,126,5,126,2024-11-14 23:49:59,4936.04,Entregue
1466,108,5,108,2024-01-19 07:28:17,5284.70,Aguardando Pagamento
1467,79,1,79,2024-04-02 06:44:48,3205.89,Entregue
1468,142,4,142,2024-04-30 15:25:32,1895.45,Entregue
1469,138,2,138,2024-10-18 04:39:17,215.19,Entregue
1470,62,4,62,2024-01-18 01:34:17,514.95,Cancelado
1471,114,3,114,2024-10-08 05:30:05,124.04,Entregue
1472,38,4,38,2025-01-01 12:06:59,4651.01,Entregue
1473,15,3,15,2024-07-01 04:31:36,1504.42,Entregue
1474,67,2,67,2025-05-20 22:24:35,1033.20,Entregue
1475,52,1,52,2024-06-11 06:54:00,1419.41,Entregue
1476,85,5,85,2024-02-17 05:20:03,3249.59,Entregue
1477,80,2,80,2025-02-06 07:02:38,132.19,Entregue
1478,102,1,102,2024-12-25 11:35:04,1009.92,Entregue
1479,133,2,133,2024-01-03 20:52:36,344.40,Entregue
1480,70,1,70,2025-03-08 02:28:14,794.08,Entregue
1481,90,4,90,2024-04-25 08:56:46,2064.11,Entregue
1482,119,3,119,2025-05-19 01:53:41,2221.72,Entregue
1483,2,5,2,2024-06-27 10:12:38,1411.76,Entregue
1484,137,3,137,2025-02-04 03:51:51,1986.33,Entregue
1485,5,5,5,2024-06-24 14:30:09,92.50,Entregue
1486,19,4,19,2024-02-28 08:38:00,3569.78,Entregue
1487,21,1,21,2024-02-01 14:55:33,586.38,Entregue
1488,146,1,146,2024-06-21 11:46:19,4670.17,Entregue
1489,89,4,89,2024-10-15 03:53:13,2527.45,Entregue
1490,80,2,80,2025-04-26 15:22:30,4253.94,Entregue
1491,6,4,6,2024-06-05 12:26:16,3116.48,Entregue
1492,89,1,89,2025-03-22 09:34:36,7708.35,Entregue
1493,91,4,91,2024-09-18 22:06:16,3717.55,Entregue
1494,123,4,123,2024-07-08 18:02:54,3189.91,Entregue
1495,101,5,101,2025-01-23 05:17:25,4847.70,Entregue
1496,29,3,29,2024-10-18 09:39:33,1676.36,Entregue
1497,130,3,130,2025-05-17 05:47:40,1090.91,Entregue
1498,124,1,124,2024-09-04 03:13:18,3121.53,Aguardando Pagamento
1499,147,2,147,2024-08-20 03:51:05,1845.79,Entregue
1500,136,5,136,2024-08-02 06:08:31,3230.44,Entregue
1501,81,4,81,2024-07-06 19:13:03,1693.70,Entregue
1502,54,1,54,2025-04-09 22:47:45,3844.72,Entregue
1503,98,1,98,2025-02-19 10:38:48,2746.01,Entregue
1504,97,3,97,2024-08-13 13:00:03,3453.74,Entregue
1505,99,5,99,2025-02-02 08:59:04,590.30,Entregue
1506,118,2,118,2025-01-19 15:41:50,592.70,Entregue
1507,48,3,48,2025-02-20 19:03:00,1953.23,Entregue
1508,77,4,77,2024-03-20 18:59:12,2953.32,Cancelado
1509,126,3,126,2025-05-15 06:21:04,2626.25,Entregue
1510,115,2,115,2025-05-09 15:31:39,357.00,Cancelado
1511,74,5,74,2025-04-25 16:43:07,357.00,Entregue
1512,27,1,27,2025-05-11 14:17:42,3169.29,Entregue
1513,117,5,117,2024-06-15 05:03:08,4864.60,Entregue
1514,102,1,102,2024-09-24 09:58:30,1590.50,Entregue
1515,139,4,139,2024-05-13 11:51:10,2803.73,Entregue
1516,57,1,57,2024-01-19 19:43:43,340.98,Aguardando Pagamento
1517,76,2,76,2024-08-28 12:32:19,721.71,Entregue
1518,93,3,93,2025-02-20 00:23:55,3328.42,Entregue
1519,6,4,6,2025-02-04 06:49:59,2440.25,Entregue
1520,20,5,20,2024-06-01 15:12:26,2975.90,Entregue
1521,104,1,104,2024-05-27 10:56:03,1406.19,Entregue
1522,41,4,41,2024-02-06 22:56:44,500.88,Entregue
1523,32,5,32,2024-05-28 15:43:37,1830.15,Entregue
1524,99,4,99,2024-01-27 08:30:12,2663.34,Entregue
1525,59,4,59,2024-11-22 13:58:48,5217.24,Entregue
1526,139,4,139,2024-10-27 12:21:31,6893.51,Entregue
1527,147,4,147,2025-04-21 08:53:17,2135.22,Entregue
1528,73,2,73,2024-11-14 19:36:55,2052.87,Entregue
1529,99,3,99,2024-07-19 04:16:13,1810.93,Entregue
1530,115,2,115,2024-04-23 14:00:07,626.02,Entregue
1531,14,4,14,2025-04-30 11:34:11,2609.88,Entregue
1532,87,4,87,2025-02-20 01:47:31,4619.62,Entregue
1533,125,3,125,2024-02-22 02:48:47,5269.07,Entregue
1534,148,4,148,2025-02-25 23:08:08,5418.59,Entregue
1535,39,1,39,2025-02-23 18:00:36,4198.93,Entregue
1536,50,4,50,2024-02-11 15:31:12,4042.56,Entregue
1537,6,5,6,2024-05-20 02:11:44,3894.75,Entregue
1538,45,2,45,2024-12-20 17:46:38,4700.76,Aguardando Pagamento
1539,6,3,6,2024-08-30 03:23:20,4042.15,Entregue
1540,137,3,137,2024-03-14 11:38:29,5339.13,Entregue
1541,2,2,2,2024-01-07 07:39:40,3935.19,Entregue
1542,146,4,146,2024-02-07 22:07:23,4067.15,Entregue
1543,15,2,15,2024-08-23 18:03:11,774.52,Entregue
1544,84,1,84,2025-03-10 09:07:43,5587.08,Aguardando Pagamento
1545,120,3,120,2024-05-24 02:03:21,4286.86,Entregue
1546,54,1,54,2024-09-27 04:55:53,1595.52,Entregue
1547,30,2,30,2024-08-06 10:14:54,3236.01,Entregue
1548,132,2,132,2024-12-01 12:21:31,2744.33,Aguardando Pagamento
1549,54,1,54,2024-01-22 11:45:30,713.10,Entregue
1550,43,2,43,2024-02-22 17:28:31,1847.44,Entregue
1551,17,2,17,2024-12-30 02:23:52,3728.90,Entregue
1552,77,3,77,2025-02-10 10:01:11,3592.58,Entregue
1553,22,4,22,2024-07-27 20:11:30,4531.15,Entregue
1554,66,4,66,2024-07-30 06:57:40,5861.40,Entregue
1555,54,2,54,2024-08-05 16:39:05,1127.22,Entregue
1556,106,1,106,2024-05-15 02:24:03,17.95,Entregue
1557,125,4,125,2024-09-01 05:15:33,2524.15,Entregue
1558,42,2,42,2024-09-08 12:51:17,3025.42,Entregue
1559,102,1,102,2024-02-08 05:59:54,1645.45,Entregue
1560,10,5,10,2025-05-08 14:49:19,2731.30,Entregue
1561,130,5,130,2025-01-24 05:07:10,560.70,Entregue
1562,44,1,44,2024-12-08 08:46:06,166.69,Entregue
1563,12,4,12,2024-07-27 13:52:01,4988.24,Entregue
1564,121,5,121,2025-01-13 13:50:43,206.45,Entregue
1565,65,2,65,2024-05-22 23:39:11,2549.40,Cancelado
1566,140,3,140,2024-04-04 02:00:46,634.16,Entregue
1567,114,5,114,2025-02-17 11:09:31,3852.70,Entregue
1568,56,5,56,2024-03-01 02:33:17,269.32,Entregue
1569,90,3,90,2024-09-03 07:31:54,132.24,Entregue
1570,88,1,88,2024-09-24 13:52:58,4040.47,Entregue
1571,101,1,101,2024-06-21 23:59:53,3140.11,Entregue
1572,145,1,145,2024-03-07 01:46:33,3484.79,Entregue
1573,111,5,111,2025-02-04 03:24:06,5223.82,Entregue
1574,27,2,27,2024-09-16 17:00:13,3053.33,Entregue
1575,145,4,145,2025-02-03 02:58:59,3983.60,Entregue
1576,19,2,19,2024-12-10 15:39:35,3971.29,Entregue
1577,21,4,21,2024-02-09 00:49:41,843.96,Entregue
1578,107,1,107,2024-06-23 23:58:21,1939.79,Entregue
1579,3,2,3,2024-05-16 08:25:46,3522.67,Cancelado
1580,50,4,50,2025-05-19 11:22:08,2802.12,Entregue
1581,115,5,115,2024-11-03 05:12:34,45.99,Aguardando Pagamento
1582,100,5,100,2024-09-11 08:47:46,4503.11,Entregue
1583,98,3,98,2024-11-02 22:33:46,3232.00,Entregue
1584,121,2,121,2024-02-25 10:10:38,1522.33,Entregue
1585,90,4,90,2024-03-16 04:42:23,2952.49,Cancelado
1586,14,1,14,2024-12-24 07:36:02,4362.70,Entregue
1587,137,1,137,2025-05-08 07:41:20,3207.67,Entregue
1588,70,5,70,2025-05-15 14:48:14,909.27,Entregue
1589,145,4,145,2024-03-17 04:30:40,4479.30,Entregue
1590,131,1,131,2025-05-11 04:20:50,2803.27,Entregue
1591,62,4,62,2024-12-19 10:06:42,421.80,Entregue
1592,33,5,33,2024-10-18 03:02:28,2357.94,Entregue
1593,59,1,59,2024-07-15 11:26:51,2048.87,Entregue
1594,43,3,43,2025-04-19 14:53:40,5039.05,Entregue
1595,117,3,117,2024-05-13 20:31:02,5782.81,Entregue
1596,59,1,59,2024-12-11 11:16:00,3327.36,Entregue
1597,38,5,38,2025-01-10 17:21:11,4988.59,Entregue
1598,133,1,133,2025-03-08 14:19:31,5354.03,Entregue
1599,4,2,4,2025-04-14 16:53:03,1355.67,Entregue
1600,120,5,120,2024-12-11 11:15:03,6272.59,Entregue
1601,16,2,16,2024-06-24 05:55:13,3520.30,Entregue
1602,147,5,147,2025-02-14 10:58:33,759.64,Entregue
1603,128,4,128,2024-07-17 12:34:13,3819.36,Entregue
1604,9,1,9,2025-02-13 01:28:09,1524.20,Entregue
1605,150,3,150,2024-08-17 15:16:20,2832.10,Entregue
1606,61,5,61,2025-01-12 18:43:01,3740.63,Entregue
1607,114,1,114,2024-02-04 18:41:22,1112.09,Entregue
1608,90,4,90,2025-03-17 04:24:09,325.92,Entregue
1609,115,1,115,2024-05-21 07:28:34,144.06,Entregue
1610,107,1,107,2024-09-25 05:03:56,1622.66,Entregue
1611,109,2,109,2024-01-14 11:20:10,1970.63,Cancelado
1612,34,5,34,2025-03-16 08:04:25,4211.78,Entregue
1613,45,4,45,2024-01-07 06:57:56,3727.51,Entregue
1614,124,5,124,2025-02-27 12:36:41,4908.12,Entregue
1615,60,1,60,2024-04-12 18:03:46,4438.95,Entregue
1616,122,3,122,2024-11-13 05:33:05,5416.29,Entregue
1617,12,5,12,2024-11-16 09:48:28,629.63,Cancelado
1618,56,4,56,2024-09-23 08:30:13,1460.74,Entregue
1619,60,1,60,2024-07-28 05:32:41,4858.64,Entregue
1620,68,2,68,2024-06-28 08:58:33,3504.73,Entregue
1621,42,4,42,2025-04-21 11:00:05,810.67,Entregue
1622,40,5,40,2024-10-26 08:39:06,1126.01,Entregue
1623,57,1,57,2024-12-31 12:50:29,254.70,Entregue
1624,64,2,64,2024-08-03 23:13:26,1258.81,Entregue
1625,52,1,52,2024-12-05 02:50:58,1800.70,Entregue
1626,23,1,23,2025-02-05 14:06:20,7197.26,Entregue
1627,5,5,5,2024-10-31 07:05:24,484.45,Entregue
1628,74,2,74,2025-03-04 15:01:15,3325.54,Aguardando Pagamento
1629,50,5,50,2024-01-11 13:00:18,5571.67,Entregue
1630,72,1,72,2025-03-08 16:18:57,255.75,Cancelado
1631,78,1,78,2024-08-30 16:26:00,1437.80,Entregue
1632,2,5,2,2024-06-22 04:52:20,249.96,Entregue
1633,123,5,123,2024-08-26 21:23:52,1799.75,Cancelado
1634,69,5,69,2024-03-13 19:40:45,5085.87,Aguardando Pagamento
1635,140,4,140,2025-05-22 11:08:47,3225.98,Entregue
1636,41,2,41,2024-02-01 01:51:54,608.10,Entregue
1637,118,1,118,2024-01-09 20:30:23,4486.62,Entregue
1638,55,4,55,2025-02-03 16:17:26,3966.58,Entregue
1639,61,3,61,2024-10-11 01:12:39,186.77,Entregue
1640,48,1,48,2024-05-10 11:58:46,864.20,Entregue
1641,98,2,98,2024-04-07 06:29:38,1680.51,Cancelado
1642,115,2,115,2025-03-10 04:21:51,2961.05,Aguardando Pagamento
1643,26,2,26,2024-05-29 15:12:20,1712.21,Entregue
1644,85,2,85,2024-07-18 01:32:50,1666.08,Entregue
1645,107,2,107,2024-03-05 12:01:42,4236.79,Entregue
1646,58,5,58,2024-06-11 16:14:11,5795.46,Entregue
1647,63,4,63,2025-04-01 01:36:22,4799.51,Cancelado
1648,94,1,94,2024-06-17 17:44:07,1551.07,Aguardando Pagamento
1649,140,1,140,2025-05-07 23:56:55,788.06,Entregue
1650,71,3,71,2025-01-01 14:18:55,1982.94,Entregue
1651,105,1,105,2024-05-11 19:58:15,220.56,Cancelado
1652,24,1,24,2025-04-06 05:47:12,1106.52,Entregue
1653,30,5,30,2024-05-09 02:16:45,1987.17,Entregue
1654,34,5,34,2025-03-09 13:59:44,1669.32,Entregue
1655,10,3,10,2024-02-27 23:50:13,907.60,Aguardando Pagamento
1656,69,1,69,2025-05-03 14:33:08,2398.94,Entregue
1657,148,5,148,2024-05-22 09:57:39,4301.93,Entregue
1658,126,1,126,2024-12-04 18:00:29,782.83,Entregue
1659,62,1,62,2025-04-22 14:28:23,2928.12,Entregue
1660,11,2,11,2024-05-18 17:51:19,3342.43,Entregue
1661,11,4,11,2024-09-07 08:15:24,2130.52,Entregue
1662,93,2,93,2025-05-28 23:09:56,5475.11,Entregue
1663,17,3,17,2024-10-08 16:03:17,824.50,Entregue
1664,150,3,150,2024-04-15 11:41:36,3990.83,Entregue
1665,69,2,69,2024-03-16 15:13:11,5979.29,Entregue
1666,80,1,80,2025-03-08 16:43:36,3164.68,Entregue
1667,39,4,39,2025-01-04 03:09:51,1405.19,Entregue
1668,130,4,130,2024-03-09 19:36:34,3435.30,Entregue
1669,114,3,114,2024-02-20 20:13:29,78.00,Entregue
1670,59,5,59,2024-01-05 07:38:20,2019.49,Aguardando Pagamento
1671,47,1,47,2024-07-16 11:43:14,3319.54,Entregue
1672,67,1,67,2024-01-17 12:37:17,5220.43,Entregue
1673,50,3,50,2025-05-06 05:19:43,393.60,Entregue
1674,104,1,104,2025-01-07 11:29:36,1483.05,Cancelado
1675,29,4,29,2024-01-31 12:09:12,984.26,Entregue
1676,22,2,22,2024-02-01 12:28:24,1240.37,Entregue
1677,140,5,140,2025-02-19 03:59:19,1434.11,Cancelado
1678,35,2,35,2024-04-19 21:43:39,4849.13,Entregue
1679,144,4,144,2025-01-28 05:09:53,3693.71,Entregue
1680,123,4,123,2025-01-25 17:52:22,5692.81,Entregue
1681,6,4,6,2024-07-07 13:27:56,4302.09,Entregue
1682,89,4,89,2024-09-28 05:15:51,3807.15,Entregue
1683,23,1,23,2025-03-22 19:40:00,400.60,Entregue
1684,105,2,105,2024-07-29 04:16:34,915.04,Entregue
1685,114,1,114,2025-05-14 19:10:20,5169.32,Cancelado
1686,46,5,46,2025-05-25 19:39:31,216.80,Aguardando Pagamento
1687,127,1,127,2024-01-17 14:23:01,4184.15,Entregue
1688,80,1,80,2024-08-21 05:08:04,2384.78,Entregue
1689,49,3,49,2025-02-10 22:26:40,3785.94,Entregue
1690,128,1,128,2024-10-22 22:21:48,5491.75,Cancelado
1691,58,5,58,2024-11-04 23:58:25,212.23,Entregue
1692,34,3,34,2024-02-14 16:17:43,3964.01,Entregue
1693,28,2,28,2024-01-27 06:00:33,1222.91,Entregue
1694,23,1,23,2024-06-28 06:00:21,2174.34,Aguardando Pagamento
1695,132,1,132,2024-11-27 18:14:50,627.12,Entregue
1696,75,1,75,2025-04-10 07:28:04,2570.92,Entregue
1697,143,5,143,2024-12-04 00:27:48,2716.31,Entregue
1698,145,5,145,2024-01-10 02:52:37,2293.11,Cancelado
1699,76,3,76,2025-03-04 22:46:45,4012.68,Entregue
1700,65,4,65,2025-01-09 20:00:57,6021.39,Cancelado
1701,80,3,80,2025-01-23 22:17:32,1516.44,Entregue
1702,2,3,2,2024-11-10 02:49:47,2465.55,Entregue
1703,108,2,108,2025-03-13 13:34:09,145.00,Entregue
1704,30,4,30,2024-04-10 15:15:40,5051.74,Entregue
1705,108,4,108,2025-03-24 09:43:24,3743.19,Entregue
1706,65,2,65,2025-02-15 21:43:24,2914.07,Entregue
1707,24,3,24,2025-02-08 15:18:39,1817.96,Entregue
1708,24,3,24,2024-03-14 20:40:36,1851.04,Aguardando Pagamento
1709,130,4,130,2024-01-27 02:13:34,840.77,Entregue
1710,113,1,113,2025-02-18 04:34:24,4679.66,Entregue
1711,11,5,11,2024-04-13 07:47:56,3864.22,Entregue
1712,38,5,38,2024-05-08 02:04:55,877.25,Entregue
1713,97,3,97,2025-02-20 22:09:47,1763.16,Cancelado
1714,132,2,132,2024-04-02 13:58:23,5413.10,Entregue
1715,49,5,49,2024-02-10 03:00:05,4363.46,Entregue
1716,18,5,18,2025-04-09 03:47:04,6338.39,Aguardando Pagamento
1717,29,2,29,2025-02-05 14:20:52,203.76,Entregue
1718,149,2,149,2024-01-31 12:09:59,2345.18,Cancelado
1719,25,2,25,2025-05-22 04:40:24,91.66,Entregue
1720,5,4,5,2025-05-04 03:52:35,3409.38,Aguardando Pagamento
1721,112,3,112,2024-02-29 08:43:56,454.32,Entregue
1722,11,3,11,2024-11-22 08:17:00,2058.94,Entregue
1723,31,4,31,2025-01-15 03:16:26,3792.56,Entregue
1724,31,2,31,2025-01-15 22:47:58,4186.22,Cancelado
1725,35,3,35,2025-03-09 19:11:13,3265.73,Entregue
1726,65,3,65,2024-11-16 04:20:45,1243.39,Entregue
1727,113,5,113,2025-04-06 02:32:51,2899.26,Aguardando Pagamento
1728,104,5,104,2024-12-27 08:23:00,3409.75,Entregue
1729,37,3,37,2024-01-23 18:37:51,4028.55,Entregue
1730,18,1,18,2024-06-15 23:06:55,1706.74,Entregue
1731,143,5,143,2024-09-03 16:05:25,4197.02,Entregue
1732,3,3,3,2024-07-25 01:31:20,3486.95,Entregue
1733,23,2,23,2025-02-21 18:41:00,820.72,Entregue
1734,125,4,125,2024-06-09 09:41:04,617.46,Entregue
1735,54,1,54,2025-05-02 12:52:09,3600.96,Entregue
1736,93,2,93,2024-05-23 22:22:12,5488.63,Entregue
1737,99,5,99,2024-01-07 02:25:40,374.60,Entregue
1738,40,2,40,2024-06-25 21:11:19,571.83,Entregue
1739,57,1,57,2024-12-18 00:09:46,5274.89,Cancelado
1740,99,1,99,2025-05-21 10:42:02,3370.72,Entregue
1741,12,2,12,2024-11-28 08:12:06,383.85,Entregue
1742,58,3,58,2025-03-10 18:24:40,2384.28,Entregue
1743,57,4,57,2024-02-25 15:31:19,2083.56,Entregue
1744,56,5,56,2024-12-15 01:20:23,2817.98,Entregue
1745,70,4,70,2025-04-07 21:50:58,1779.88,Entregue
1746,117,3,117,2024-03-07 08:07:18,1209.92,Cancelado
1747,43,5,43,2025-01-18 03:47:47,5947.88,Entregue
1748,118,2,118,2024-04-24 17:59:48,926.63,Entregue
1749,114,2,114,2024-12-29 07:32:26,1728.62,Entregue
1750,150,3,150,2025-03-14 03:23:13,2636.12,Entregue
1751,132,4,132,2024-12-29 17:45:48,3985.00,Cancelado
1752,134,5,134,2024-03-01 13:31:45,3668.77,Entregue
1753,93,2,93,2024-05-03 21:25:00,2791.59,Entregue
1754,82,2,82,2024-02-11 16:12:37,528.44,Entregue
1755,73,2,73,2024-09-16 04:04:19,1662.07,Entregue
1756,76,4,76,2024-12-02 10:49:20,1723.23,Entregue
1757,116,5,116,2025-03-11 21:15:37,3615.86,Entregue
1758,147,1,147,2024-06-20 00:52:55,2836.47,Entregue
1759,1,5,1,2024-04-21 16:50:07,4616.23,Entregue
1760,5,2,5,2025-04-12 11:01:52,5939.95,Entregue
1761,99,4,99,2024-06-25 10:51:41,2225.51,Cancelado
1762,39,4,39,2024-06-11 08:26:12,4598.10,Entregue
1763,58,5,58,2024-05-05 16:55:46,3698.64,Entregue
1764,76,4,76,2024-10-10 04:18:26,6243.75,Entregue
1765,129,3,129,2025-02-21 01:17:41,4086.55,Entregue
1766,58,1,58,2025-01-17 23:03:02,658.04,Cancelado
1767,140,5,140,2024-12-12 17:11:42,5267.32,Entregue
1768,126,2,126,2025-01-09 11:18:30,6791.49,Entregue
1769,25,1,25,2025-01-15 21:30:36,1899.59,Entregue
1770,26,2,26,2024-11-20 05:02:08,3347.45,Entregue
1771,30,5,30,2024-01-31 23:32:32,1587.38,Entregue
1772,107,3,107,2024-08-16 12:03:10,2864.50,Cancelado
1773,102,3,102,2024-10-24 04:35:51,753.01,Cancelado
1774,1,2,1,2025-03-19 19:30:32,586.66,Entregue
1775,99,1,99,2024-02-15 14:26:09,673.90,Entregue
1776,58,4,58,2025-05-18 22:08:34,960.88,Entregue
1777,147,2,147,2024-07-24 14:49:41,500.80,Cancelado
1778,40,1,40,2024-02-11 00:55:44,3574.68,Entregue
1779,108,5,108,2024-11-02 00:13:07,2310.30,Entregue
1780,122,3,122,2024-02-19 06:06:55,6003.04,Entregue
1781,83,1,83,2024-02-19 08:00:03,239.76,Entregue
1782,87,1,87,2024-01-03 13:42:59,2344.22,Entregue
1783,73,2,73,2025-04-23 21:15:51,2041.06,Entregue
1784,114,3,114,2025-01-23 04:09:19,4598.13,Entregue
1785,85,5,85,2024-07-25 03:38:40,5671.68,Entregue
1786,82,4,82,2024-06-10 16:33:42,1509.62,Entregue
1787,92,1,92,2025-01-22 04:06:27,2939.52,Entregue
1788,2,5,2,2024-11-17 17:20:24,1436.65,Entregue
1789,93,2,93,2024-06-15 14:28:55,4664.92,Entregue
1790,144,1,144,2025-01-20 06:35:27,2508.92,Aguardando Pagamento
1791,40,5,40,2025-05-29 21:49:32,1053.03,Entregue
1792,77,1,77,2024-12-24 19:14:32,1437.42,Entregue
1793,60,2,60,2024-11-08 20:47:47,4184.52,Entregue
1794,148,3,148,2024-02-04 04:41:28,1099.84,Entregue
1795,86,3,86,2024-05-29 19:11:13,1738.96,Entregue
1796,22,2,22,2024-03-08 03:10:01,2800.63,Entregue
1797,71,5,71,2025-04-01 14:13:44,4058.38,Entregue
1798,36,2,36,2025-01-25 00:07:12,5155.48,Entregue
1799,94,2,94,2024-01-13 00:02:55,4717.40,Entregue
1800,48,5,48,2025-05-26 20:28:24,156.00,Entregue
1801,81,5,81,2024-07-10 14:28:00,5938.15,Entregue
1802,84,1,84,2024-12-25 00:10:37,1556.10,Entregue
1803,56,1,56,2024-04-23 14:15:12,6991.60,Entregue
1804,57,5,57,2025-03-14 23:41:02,947.66,Entregue
1805,84,1,84,2024-04-10 09:06:46,2314.74,Entregue
1806,109,5,109,2024-07-03 18:15:53,374.60,Entregue
1807,77,1,77,2024-12-19 22:55:01,2338.32,Entregue
1808,105,2,105,2025-01-23 16:44:29,3180.88,Entregue
1809,63,4,63,2024-10-25 22:09:24,3291.42,Entregue
1810,49,2,49,2024-01-05 01:32:48,3055.85,Entregue
1811,87,3,87,2024-05-24 15:49:57,1005.20,Entregue
1812,27,4,27,2025-01-02 01:05:26,3682.20,Cancelado
1813,57,1,57,2025-04-18 23:27:21,2577.01,Entregue
1814,84,5,84,2025-03-28 05:48:19,2178.75,Cancelado
1815,126,3,126,2024-06-01 00:00:56,5464.95,Entregue
1816,99,5,99,2024-10-07 07:30:55,135.68,Entregue
1817,55,2,55,2024-07-12 14:01:13,336.65,Entregue
1818,13,5,13,2024-06-22 11:06:15,5974.11,Entregue
1819,37,1,37,2024-02-04 09:29:40,4155.16,Entregue
1820,123,4,123,2024-07-25 15:42:00,3229.35,Entregue
1821,128,1,128,2024-05-11 19:36:37,4858.25,Entregue
1822,111,4,111,2024-07-26 06:38:51,4426.91,Aguardando Pagamento
